1692,1,65,65,1,31,1,24,1,0
2051,1,65,65,1,31,1,3,1,0
2353,1,65,65,1,31,1,10,1,0
2655,1,65,65,1,31,1,1,1,0
2957,1,65,65,1,31,1,9,1,0
3259,1,65,65,1,31,1,3,1,0
3561,1,65,65,1,31,1,7,1,0
3861,1,65,65,1,31,1,7,1,0
4160,1,65,65,1,31,1,10,1,0
4459,1,65,65,1,31,1,2,1,0
4684,1,65,65,1,31,1,2,1,0
4983,1,65,65,1,31,1,4,1,0
5282,1,65,65,1,31,1,6,1,0
5581,1,65,65,1,31,1,9,1,0
5880,1,65,65,1,31,1,4,1,0
6180,1,65,65,1,31,1,1,1,0
6479,1,65,65,1,31,1,7,1,0
6778,1,65,65,1,31,1,10,1,0
7077,1,65,65,1,31,1,3,1,0
7383,1,65,65,1,31,1,8,1,0
7682,1,65,65,1,31,1,8,1,0
7981,1,65,65,1,31,1,3,1,0
8280,1,65,65,1,31,1,9,1,0
8579,1,65,65,1,31,1,1,1,0
8878,1,65,65,1,31,1,4,1,0
9177,1,65,65,1,31,1,10,1,0
9476,1,65,65,1,31,1,3,1,0
9775,1,65,65,1,31,1,5,1,0
10074,1,65,65,1,31,1,10,1,0
10373,1,65,65,1,31,1,2,1,0
10672,1,65,65,1,31,1,8,1,0
10971,1,65,65,1,31,1,1,1,0
11270,1,65,65,1,31,1,5,1,0
11569,1,65,65,1,31,1,6,1,0
11868,1,65,65,1,31,1,1,1,0
12167,1,65,65,1,31,1,5,1,0
12466,1,65,65,1,31,1,1,1,0
12765,1,65,65,1,31,1,3,1,0
13072,1,65,65,1,31,1,5,1,0
13371,1,65,65,1,31,1,4,1,0
13670,1,65,65,1,31,1,2,1,0
13969,1,65,65,1,31,1,1,1,0
14268,1,65,65,1,31,1,7,1,0
1747,1,65,65,1,31,1,24,1,0
2052,1,65,65,1,31,1,3,1,0
2354,1,65,65,1,31,1,10,1,0
2656,1,65,65,1,31,1,1,1,0
2958,1,65,65,1,31,1,9,1,0
3260,1,65,65,1,31,1,3,1,0
3562,1,65,65,1,31,1,7,1,0
3864,1,65,65,1,31,1,7,1,0
4166,1,65,65,1,31,1,10,1,0
4465,1,65,65,1,31,1,2,1,0
4688,1,65,65,1,31,1,2,1,0
4987,1,65,65,1,31,1,4,1,0
5286,1,65,65,1,31,1,6,1,0
5577,1,65,65,1,31,1,9,1,0
5876,1,65,65,1,31,1,4,1,0
6176,1,65,65,1,31,1,1,1,0
6476,1,65,65,1,31,1,7,1,0
6774,1,65,65,1,31,1,10,1,0
7073,1,65,65,1,31,1,3,1,0
7371,1,65,65,1,31,1,8,1,0
7670,1,65,65,1,31,1,8,1,0
7968,1,65,65,1,31,1,3,1,0
8267,1,65,65,1,31,1,9,1,0
8565,1,65,65,1,31,1,1,1,0
8864,1,65,65,1,31,1,4,1,0
9162,1,65,65,1,31,1,10,1,0
9461,1,65,65,1,31,1,3,1,0
9759,1,65,65,1,31,1,5,1,0
10058,1,65,65,1,31,1,10,1,0
10357,1,65,65,1,31,1,2,1,0
10656,1,65,65,1,31,1,8,1,0
10954,1,65,65,1,31,1,1,1,0
11261,1,65,65,1,31,1,5,1,0
11560,1,65,65,1,31,1,6,1,0
11859,1,65,65,1,31,1,1,1,0
12158,1,65,65,1,31,1,5,1,0
12457,1,65,65,1,31,1,1,1,0
12756,1,65,65,1,31,1,3,1,0
13055,1,65,65,1,31,1,5,1,0
13354,1,65,65,1,31,1,4,1,0
13653,1,65,65,1,31,1,2,1,0
13952,1,65,65,1,31,1,1,1,0
14251,1,65,65,1,31,1,7,1,0
14550,1,65,65,1,31,1,7,1,0
