1502,1,65,65,1,31,1,24,1,0
1843,1,65,65,1,31,1,70,1,0
2141,1,65,65,1,31,1,1,1,0
2439,1,65,65,1,30,1,9,1,0
2742,1,65,65,1,31,1,3,1,0
3040,1,65,65,1,31,1,7,1,0
3338,1,65,65,1,31,1,7,1,0
3636,1,65,65,1,31,1,10,1,0
3934,1,65,65,1,31,1,2,1,0
4232,1,65,65,1,31,1,2,1,0
4530,1,65,65,1,30,1,4,1,0
4828,1,65,65,1,31,1,6,1,0
5126,1,65,65,1,31,1,9,1,0
5424,1,65,65,1,31,1,4,1,0
5722,1,65,65,1,31,1,1,1,0
6020,1,65,65,1,31,1,7,1,0
6318,1,65,65,1,31,1,10,1,0
6616,1,65,65,1,31,1,3,1,0
6914,1,65,65,1,31,1,8,1,0
7219,1,65,65,1,31,1,8,1,0
7517,1,65,65,1,31,1,3,1,0
7815,1,65,65,1,31,1,9,1,0
8113,1,65,65,1,31,1,1,1,0
8411,1,65,65,1,31,1,4,1,0
8710,1,65,65,1,31,1,10,1,0
9008,1,65,65,1,31,1,3,1,0
9306,1,65,65,1,31,1,5,1,0
9604,1,65,65,1,31,1,10,1,0
9902,1,65,65,1,31,1,2,1,0
10200,1,65,65,1,31,1,8,1,0
10498,1,65,65,1,31,1,1,1,0
10796,1,65,65,1,31,1,5,1,0
11094,1,65,65,1,31,1,6,1,0
11392,1,65,65,1,31,1,1,1,0
11690,1,65,65,1,31,1,5,1,0
11988,1,65,65,1,31,1,1,1,0
12286,1,65,65,1,31,1,3,1,0
12584,1,65,65,1,31,1,5,1,0
12889,1,65,65,1,31,1,4,1,0
13187,1,65,65,1,31,1,2,1,0
13485,1,65,65,1,31,1,1,1,0
13783,1,65,65,1,31,1,7,1,0
14081,1,65,65,1,31,1,7,1,0
14379,1,65,65,1,31,1,2,1,0
14677,5,65,65,5,31,1,18,62,0
14975,5,65,65,5,31,1,62,62,0
15273,5,65,65,5,31,1,65,62,0
15571,5,65,65,5,31,1,46,62,0
15869,5,65,65,5,31,1,61,62,0
16167,5,65,65,5,31,1,67,62,0
16465,5,65,65,5,31,1,25,62,0
16748,5,65,65,5,31,1,5,65,0
17046,5,65,65,5,31,1,1,65,0
17344,5,65,65,5,31,1,10,65,0
17643,5,65,65,5,31,1,1,65,0
17933,5,65,65,5,31,1,7,65,0
18232,5,65,65,5,31,1,3,65,0
18530,5,65,65,5,31,1,3,65,0
18755,5,65,65,5,31,1,4,66,0
19053,5,65,65,5,31,1,1,66,0
19351,5,65,65,5,31,1,10,66,0
19649,5,65,65,5,31,1,10,66,0
19947,5,65,65,5,31,1,6,66,0
20245,5,65,65,5,31,1,6,66,0
20543,5,65,65,5,31,1,10,66,0
20762,5,65,97,5,31,1,8,56,0
21060,5,65,97,5,31,1,10,56,0
21358,5,65,97,5,31,1,8,56,0
21656,5,65,97,5,31,1,5,56,0
21954,5,65,97,5,31,1,7,56,0
22252,5,65,97,5,31,1,10,56,0
22550,5,65,97,5,31,1,7,56,0
22770,5,65,97,5,31,1,5,70,0
23075,5,65,97,5,31,1,4,70,0
23373,5,65,97,5,31,1,6,70,0
23671,5,65,97,5,31,1,8,70,0
23969,5,65,97,5,31,1,7,70,0
24267,5,65,97,5,31,1,10,70,0
24565,5,65,97,5,31,1,5,70,0
24777,5,65,97,5,31,1,3,60,0
25075,5,65,97,5,31,1,6,60,0
25373,5,65,97,5,31,1,4,60,0
25671,5,65,97,5,31,1,9,60,0
25969,5,65,97,5,31,1,2,60,0
26267,5,65,97,5,31,1,1,60,0
26566,5,65,97,5,31,1,1,60,0
26785,5,65,96,5,31,1,8,62,0
27083,5,65,96,5,31,1,6,62,0
27381,5,65,96,5,31,1,7,62,0
27679,5,65,96,5,31,1,4,62,0
27977,5,65,96,5,31,1,2,62,0
28282,5,65,96,5,31,1,8,62,0
28580,5,65,96,5,31,1,3,62,0
28792,5,65,96,5,31,1,7,62,0
29090,5,65,96,5,31,1,9,62,0
29388,5,65,96,5,31,1,3,62,0
29686,5,65,96,5,31,1,2,62,0
29984,5,65,96,5,31,1,1,62,0
30282,5,65,96,5,31,1,1,62,0
30580,5,65,96,5,31,1,9,62,0
30798,5,65,97,5,31,1,2,54,0
31096,5,65,97,5,31,1,2,54,0
31394,5,65,97,5,31,1,5,54,0
31692,5,65,97,5,31,1,8,54,0
31990,5,65,97,5,31,1,5,54,0
32288,5,65,97,5,31,1,8,54,0
32586,5,65,97,5,31,1,6,54,0
32884,5,80,97,5,31,1,9,50,0
33189,5,80,97,5,31,1,2,50,0
33487,5,80,97,5,31,1,9,50,0
33785,5,80,97,5,31,1,8,50,0
34083,5,80,97,5,31,1,2,50,0
34381,5,80,97,5,31,1,8,50,0
34679,5,80,97,5,31,1,4,50,0
34977,5,80,97,5,31,1,10,70,0
35276,5,80,97,5,31,1,6,70,0
35574,5,80,97,5,31,1,1,70,0
35872,5,80,97,5,31,1,1,70,0
36170,5,80,97,5,31,1,4,70,0
36468,5,80,97,5,31,1,3,70,0
36766,5,80,97,5,30,1,5,70,0
