1607,1,65,65,1,30,1,24,1,0
1967,1,65,65,1,31,1,70,1,0
2269,1,65,65,1,32,1,1,1,0
2571,1,65,65,1,32,1,9,1,0
2873,1,65,65,1,32,1,3,1,0
3175,1,65,65,1,30,1,7,1,0
3477,1,65,65,1,31,1,7,1,0
3776,1,65,65,1,31,1,10,1,0
4074,1,65,65,1,31,1,2,1,0
4373,1,65,65,1,31,1,2,1,0
4672,1,65,65,1,31,1,4,1,0
4971,1,65,65,1,32,1,6,1,0
5269,1,65,65,1,32,1,9,1,0
5568,1,65,65,1,30,1,4,1,0
5866,1,65,65,1,30,1,1,1,0
6166,1,65,65,1,30,1,7,1,0
6465,1,65,65,1,30,1,10,1,0
6764,1,65,65,1,30,1,3,1,0
7062,1,65,65,1,32,1,8,1,0
7368,1,65,65,1,32,1,8,1,0
7666,1,65,65,1,31,1,3,1,0
7965,1,65,65,1,31,1,9,1,0
8263,1,65,65,1,30,1,1,1,0
8562,1,65,65,1,31,1,4,1,0
8860,1,65,65,1,32,1,10,1,0
9159,1,65,65,1,32,1,3,1,0
9457,1,65,65,1,30,1,5,1,0
9756,1,65,65,1,31,1,10,1,0
10054,1,65,65,1,30,1,2,1,0
10353,1,65,65,1,30,1,8,1,0
10651,1,65,65,1,30,1,1,1,0
10950,1,65,65,1,30,1,5,1,0
11248,1,65,65,1,31,1,6,1,0
11546,1,65,65,1,32,1,1,1,0
11844,1,65,65,1,32,1,5,1,0
12143,1,65,65,1,31,1,1,1,0
12441,1,65,65,1,31,1,3,1,0
12740,1,65,65,1,31,1,5,1,0
13047,1,65,65,1,31,1,4,1,0
13345,1,65,65,1,31,1,2,1,0
13644,1,65,65,1,31,1,1,1,0
13942,1,65,65,1,31,1,7,1,0
14241,1,65,65,1,31,1,7,1,0
14539,1,65,65,1,30,1,2,1,0
14743,5,65,65,59,30,1,56,64,0
15041,5,65,65,59,32,1,31,64,0
15339,5,65,65,59,33,1,65,64,0
15637,5,65,65,59,33,1,20,64,0
15935,5,65,65,59,31,1,38,64,0
16233,5,65,65,59,30,1,34,64,0
16531,5,65,65,59,30,1,5,64,0
16748,5,65,65,5,30,1,1,57,0
17046,5,65,65,5,30,1,10,57,0
17344,5,65,65,5,31,1,1,57,0
17642,5,65,65,5,32,1,7,57,0
17947,5,65,65,5,33,1,3,57,0
18245,5,65,65,5,31,1,3,57,0
18543,5,65,65,5,30,1,4,57,0
18758,5,65,65,5,30,1,1,63,0
19056,5,65,65,5,30,1,10,63,0
19354,5,65,65,5,30,1,10,63,0
19654,5,65,65,5,31,1,6,63,0
19955,5,65,65,5,32,1,6,63,0
20253,5,65,65,5,33,1,10,63,0
20551,5,65,65,5,31,1,8,63,0
20762,5,65,94,5,30,1,10,50,0
21061,5,65,94,5,30,1,8,50,0
21359,5,65,94,5,30,1,5,50,0
21658,5,65,94,5,30,1,7,50,0
21957,5,65,94,5,31,1,10,50,0
22256,5,65,94,5,33,1,7,50,0
22554,5,65,94,5,33,1,5,50,0
22767,5,65,94,5,32,1,4,69,0
23074,5,65,94,5,30,1,6,69,0
23372,5,65,94,5,30,1,8,69,0
23671,5,65,94,5,30,1,7,69,0
23969,5,65,94,5,31,1,10,69,0
24268,5,65,94,5,33,1,5,69,0
24566,5,65,94,5,33,1,3,69,0
24773,5,65,94,5,33,1,6,50,0
