1707,1,65,65,1,30,1,24,1,0
2067,1,65,65,1,30,1,3,1,0
2369,1,65,65,1,30,1,10,1,0
2671,1,65,65,1,31,1,1,1,0
2973,1,65,65,1,31,1,9,1,0
3275,1,65,65,1,32,1,3,1,0
3577,1,65,65,1,32,1,7,1,0
3876,1,65,65,1,32,1,7,1,0
4175,1,65,65,1,31,1,10,1,0
4474,1,65,65,1,30,1,2,1,0
4720,1,65,65,1,31,1,2,1,0
5019,1,65,65,1,31,1,4,1,0
5317,1,65,65,1,31,1,6,1,0
5616,1,65,65,1,31,1,9,1,0
5915,1,65,65,1,32,1,4,1,0
6215,1,65,65,1,32,1,1,1,0
6537,1,65,65,1,31,1,7,1,0
6836,1,65,65,1,30,1,10,1,0
7135,1,65,65,1,30,1,3,1,0
7441,1,65,65,1,30,1,8,1,0
7740,1,65,65,1,31,1,8,1,0
8039,1,65,65,1,31,1,3,1,0
8337,1,65,65,1,31,1,9,1,0
8636,1,65,65,1,32,1,1,1,0
8935,1,65,65,1,31,1,4,1,0
9233,1,65,65,1,31,1,10,1,0
9532,1,65,65,1,30,1,3,1,0
9830,1,65,65,1,31,1,5,1,0
10128,1,65,65,1,31,1,10,1,0
10427,1,65,65,1,31,1,2,1,0
10725,1,65,65,1,31,1,8,1,0
11024,1,65,65,1,32,1,1,1,0
11322,1,65,65,1,31,1,5,1,0
11621,1,65,65,1,31,1,6,1,0
11919,1,65,65,1,30,1,1,1,0
12218,1,65,65,1,31,1,5,1,0
12516,1,65,65,1,31,1,1,1,0
12814,1,65,65,1,31,1,3,1,0
13121,1,65,65,1,31,1,5,1,0
13419,1,65,65,1,31,1,4,1,0
13718,1,65,65,1,31,1,2,1,0
14016,1,65,65,1,31,1,1,1,0
14315,1,65,65,1,31,1,7,1,0
14614,1,65,65,1,31,1,7,1,0
14913,1,120,99,1,31,120,70,200,0
15212,1,120,99,1,31,120,56,200,0
15511,1,120,99,1,31,120,31,200,0
15810,1,120,99,1,31,120,65,200,0
16109,1,120,99,1,32,120,20,200,0
16408,1,120,99,1,31,120,38,200,0
16706,5,65,65,5,31,1,34,52,0
17004,5,65,65,5,31,1,5,52,0
17302,5,65,65,5,31,1,10,52,0
17600,5,65,65,5,31,1,37,52,0
17898,5,65,65,5,32,1,63,52,0
18204,5,65,65,5,32,1,21,52,0
18502,5,65,65,5,31,1,40,52,0
18746,5,65,65,5,31,1,6,52,0
19044,5,65,65,5,31,1,6,52,0
19342,5,65,65,5,31,1,10,52,0
19640,5,65,65,5,31,1,8,52,0
19940,5,65,65,5,31,1,10,52,0
20241,5,65,65,5,32,1,8,52,0
20539,5,65,65,5,32,1,5,52,0
20751,1,65,96,5,32,1,70,56,0
21049,1,65,96,5,31,1,25,56,0
21348,1,65,96,5,30,1,36,56,0
21647,1,65,96,5,31,1,47,56,0
21946,1,65,96,5,31,1,55,56,0
22244,1,65,96,5,31,1,36,56,0
22543,1,65,96,5,32,1,39,56,0
22755,1,65,96,5,32,1,2,70,0
23062,1,65,96,5,31,1,1,70,0
23361,1,65,96,5,31,1,1,70,0
